;Meses;Autoridad_Portuaria;Graneles Líquidos t;Graneles Sólidos t;Mercancía General t;Mercancia General Contenedores t;Pesca t;Avituallamiento t;Avituallamiento De Combustibles Líquidos t;Tráfico Interior t;Mercancías En Tránsito t;Mercancías En Tránsito En Contenedores t;Tráfico Ro-Ro t;UTIS Ro-Ro;TEUS Contenedores;TEUS Contenedores En Tránsito;TEUS Contenedores Entrada-Salida Nacional;TEUS Contenedores Entrada-Salida Exterior;Unidades Buques Mercantes;G.T. Buques Mercantes;Unidades Buques De Crucero;Pasajeros En Régimen De Transporte Y De Crucero;Pasajeros En Régimen De Transporte;Pasajeros De Crucero;Automóviles En Régimen De Pasaje;Automóviles En Régimen De Mercancía
147;Junio_2022;Barcelona;1106128;328162;4213161;3148632;482.758;156855;134628;0;1975285;1512497;1082470;39635;293941.5;126716.0;17934.0;149291.5;752;30777846;78;401547;166930;234617;45206;57266
148;Junio_2022;Bilbao;1842206;340153;829039;535858;0.0;11659;6179;0;11712;11712;95483;3665;49053.0;799.75;3854.0;44399.25;254;5410148;12;29769;12873;16896;5922;10485
149;Junio_2022;Cartagena;2629092;538712;115977;68554;39.114;8674;1302;0;0;0;0;0;5375.25;0.0;1609.0;3766.25;181;4486486;15;14791;0;14791;0;0
150;Junio_2022;Castellón;949995;730181;130028;118091;333.749;3046;0;0;3789;3493;13848;0;9394.0;361.0;301.0;8732.0;139;1877995;0;0;0;0;0;183
151;Junio_2022;Ceuta;57241;1400;49758;5738;0.0;44175;42806;0;0;0;49498;2712;464.0;0.0;450.0;14.0;783;5384108;0;145270;145270;0;33938;140
152;Junio_2022;Ferrol-San Cibrao;287826;737068;131101;49943;11.764;1741;937;0;225914;0;2389;11;4112.5;0.0;1282.0;2830.5;109;1648180;2;513;0;513;0;2
153;Junio_2022;Gijón;100860;1419216;123598;59594;529.0310000000001;0;0;0;70740;98;0;0;4466.0;44.0;697.0;3725.0;121;2173662;6;3647;0;3647;0;0
154;Junio_2022;Huelva;1767084;363036;103351;49163;19.455;8028;6067;0;127806;26;39141;2250;6891.25;2.25;5875.0;1014.0;165;3438055;4;6082;5591;491;3289;750
155;Junio_2022;Las Palmas;568431;20293;1484674;1077033;127.315;182877;173338;0;997669;712744;395662;28923;100341.0;49850.0;45045.0;5446.0;983;18516003;5;150058;137488;12570;56822;25706
156;Junio_2022;Málaga;11065;115176;246597;190073;42.396;5675;2361;0;163625;159594;45067;2547;17362.5;13876.0;973.5;2513.0;122;3453933;13;46622;29932;16690;5295;7303
157;Junio_2022;Marín y Ría de Pontevedra;0;86893;109484;47503;213.843;4026;2406;0;31;31;0;0;3930.0;2.0;349.0;3579.0;49;264414;0;0;0;0;0;5
158;Junio_2022;Melilla;4690;3304;48639;3527;0.0;1076;0;0;0;0;48639;3210;509.0;0.0;508.0;1.0;104;2352118;2;53985;52897;1088;11281;250
159;Junio_2022;Motril;100643;78253;17553;0;99.542;1746;1052;0;6070;0;2994;146;0.0;0.0;0.0;0.0;66;922383;1;7208;7074;134;1900;62
160;Junio_2022;Pasaia;0;35931;231241;0;1549.453;2053;671;0;0;0;59238;329;0.0;0.0;0.0;0.0;75;653347;1;538;0;538;0;25561
161;Junio_2022;Santa Cruz de Tenerife;331091;29545;630490;307408;200.524;48676;40201;121;42105;38459;339268;25509;40308.0;4053.0;33343.0;2912.0;1247;14050427;3;417416;408659;8757;134042;5891
162;Junio_2022;Santander;26126;179636;255877;32445;310.7330000000001;3138;1077;0;2455;0;207959;5491;2645.25;0.0;0.0;2645.25;123;2872093;3;29586;27188;2398;14065;27872
163;Junio_2022;Sevilla;29087;129850;170992;96231;0.0;1821;828;0;0;0;13696;763;13681.25;0.0;13575.0;106.25;77;447993;6;1372;0;1372;0;407
164;Junio_2022;Tarragona;1699618;1128551;216459;50489;231.673;7936;4881;0;496354;805;59847;1424;6274.5;341.75;1238.25;4694.5;209;4293571;1;1622;63;1559;0;17430
165;Junio_2022;Valencia;294907;100249;6504628;5154194;142.748;28577;24025;0;2685946;2659003;1196411;44430;454707.0;208296.0;17780.0;228631.0;627;23876481;20;138745;90802;47943;13958;47353
166;Junio_2022;Vigo;6379;28682;371978;233957;2837.992;14374;8313;0;21035;14110;105563;1131;18958.0;1023.0;1945.0;15990.0;126;3057028;8;13553;0;13553;0;46770
167;Junio_2022;Vilagarcía;22797;49303;83306;25359;0.0;669;131;0;4816;42;0;0;3198.25;8.5;3007.75;182.0;41;288722;0;0;0;0;0;6
168;Julio_2022;A Coruña;896679;233737;89181;0;2130.937;3791;2600;0;48280;0;0;0;0.0;0.0;0.0;0.0;86;1995214;7;15852;0;15852;0;0
169;Julio_2022;Alicante;1;140255;141724;126740;141.906;1914;207;0;472;472;5020;200;20043.5;82.0;17827.0;2134.5;57;1144617;5;26865;12279;14586;3417;120
170;Julio_2022;Almería;8004;322344;86933;19167;541.808;10263;5176;0;1921;0;54337;3152;1378.0;0.0;383.0;995.0;236;3798635;0;189921;189921;0;42662;224
171;Julio_2022;Avilés;51230;254508;74039;0;1398.658;7487;1695;0;0;0;0;0;0.0;0.0;0.0;0.0;75;546736;2;0;0;0;0;0
172;Julio_2022;Bahía de Algeciras;2263960;200130;5727691;4854355;81.36;344292;324427;261166;5393024;4290560;866117;29326;415262.0;341811.0;0.0;73451.0;2935;46663222;0;918075;918075;0;210067;455
173;Julio_2022;Bahía de Cádiz;133171;154839;206422;129036;1477.579;18828;1325;0;181101;24070;65105;2125;20938.75;2106.0;13705.25;5127.5;123;3509930;26;48241;2418;45823;1275;1279
174;Julio_2022;Baleares;258049;43504;1338242;36703;215.404;10660;168;0;1627;0;1334885;63881;9710.0;0.0;9710.0;0.0;5298;29939748;84;1369979;1115847;254132;160267;9292
175;Julio_2022;Barcelona;1468339;249318;4479676;3456513;405.935;167615;144832;0;2373162;1822742;1061955;39533;311800.0;146251.0;18727.5;146821.5;825;34943047;86;621730;278213;343517;81762;39159
176;Julio_2022;Bilbao;2009171;334906;820645;495123;0.0;10741;5693;0;32366;5209;99745;3650;47535.0;402.0;4277.5;42855.5;235;5199910;5;25537;15671;9866;5838;2493
177;Julio_2022;Cartagena;2619799;411892;83053;63234;53.63400000000001;15740;1200;0;0;0;0;0;5617.25;0.0;1521.0;4096.25;170;4333188;10;12700;0;12700;0;0
178;Julio_2022;Castellón;819036;833116;157428;145556;385.679;2510;0;0;3106;3086;46344;19;11390.0;203.0;332.0;10855.0;137;2159374;0;0;0;0;0;89
179;Julio_2022;Ceuta;52834;0;52968;5225;0.0;76573;75139;0;0;0;52708;2862;424.0;0.0;421.0;3.0;984;6978936;0;299419;299419;0;71192;304
180;Julio_2022;Ferrol-San Cibrao;280141;650176;101724;44661;21.755;1581;1153;0;65387;0;4181;27;3990.0;0.0;1424.0;2566.0;99;1501315;1;318;0;318;0;2
181;Julio_2022;Gijón;28343;1180870;101427;55519;903.577;5309;5309;0;11711;78;0;0;4194.0;5.0;581.0;3608.0;100;1303242;0;0;0;0;0;0
182;Julio_2022;Huelva;2153045;523940;101662;48433;14.936;12848;11175;31809;197052;26;51993;2485;6494.0;2.25;5732.75;759.0;185;3732020;1;9498;9437;61;4885;761
183;Julio_2022;Las Palmas;620942;33073;1534283;1126406;142.887;217475;202567;0;1062212;742087;408766;29032;102573.0;50760.0;46161.0;5652.0;1030;18720860;2;204516;199217;5299;78756;28359
184;Julio_2022;Málaga;9282;85770;321552;281455;31.884;6123;3008;0;263290;259375;41995;2549;29900.0;28139.0;479.0;1282.0;117;4094573;15;102979;70162;32817;15069;6624
185;Julio_2022;Marín y Ría de Pontevedra;0;49014;87903;38838;216.154;3758;1999;0;26;26;0;0;3235.25;1.0;349.0;2885.25;36;211297;0;0;0;0;0;6
186;Julio_2022;Melilla;8109;2098;42430;2734;0.0;9;0;0;0;0;42430;2798;356.0;0.0;354.0;2.0;125;2665400;1;146914;146584;330;32476;155
187;Julio_2022;Motril;88721;53652;5325;0;95.66000000000001;2116;1007;0;3052;0;2645;137;0.0;0.0;0.0;0.0;79;1179716;1;40390;40059;331;9441;20
188;Julio_2022;Pasaia;0;43538;200490;0;1321.288;2230;976;0;0;0;52769;282;0.0;0.0;0.0;0.0;69;595037;0;0;0;0;0;23247
189;Julio_2022;Santa Cruz de Tenerife;241795;43685;635262;323033;210.509;51948;46758;52;53305;51763;331437;25084;42849.0;7349.0;32394.0;3106.0;1424;14286918;2;555001;549693;5308;182278;5724
190;Julio_2022;Santander;14100;261686;270594;32186;360.813;3384;1325;0;10652;0;213296;5208;2480.25;0.0;0.0;2480.25;137;2795724;1;28995;28677;318;11358;32529
191;Julio_2022;Sevilla;59606;155788;147519;91996;0.0;2985;1298;0;0;0;14066;834;12826.25;0.0;12717.25;109.0;79;464085;5;1355;0;1355;0;559
192;Julio_2022;Tarragona;1530115;570728;227158;41100;261.388;7407;2944;26088;151686;1262;42419;1111;5536.75;631.0;742.0;4163.75;193;3928945;3;12142;27;12115;0;12722
193;Julio_2022;Valencia;547307;243781;6219636;4845331;57.514;44417;38399;0;2483099;2447689;1233090;45443;457604.0;198739.0;18318.0;240547.0;663;26386148;26;182470;95546;86924;25480;54025
194;Julio_2022;Vigo;0;34330;334532;212524;2801.763;10137;5269;0;13436;9209;86533;978;17248.0;770.0;1253.0;15225.0;125;2238591;2;3523;0;3523;0;41297
195;Julio_2022;Vilagarcía;52130;38802;65544;25396;0.0;816;122;0;2139;56;0;0;2770.5;6.5;2602.0;162.0;38;320858;0;0;0;0;0;41
196;Agosto_2022;A Coruña;652454;715089;70914;0;2511.469000000001;3322;2214;0;261197;0;0;0;0.0;0.0;0.0;0.0;92;2238961;9;22314;0;22314;0;0
197;Agosto_2022;Alicante;0;202886;116970;102212;34.239;1337;248;0;1304;1304;9626;400;16202.0;69.0;13054.0;3079.0;60;1430779;9;33509;10722;22787;2679;98
198;Agosto_2022;Almería;3006;521855;115530;16237;309.946;11315;6376;0;192;192;63780;3722;1231.0;96.0;177.0;958.0;253;4359759;2;232504;232033;471;52195;138
199;Agosto_2022;Avilés;75086;147827;59232;0;1020.706;4327;1058;0;0;0;0;0;0.0;0.0;0.0;0.0;53;360170;0;0;0;0;0;0
200;Agosto_2022;Bahía de Algeciras;2682846;151921;5776590;4940772;91.57;350250;331229;302050;5579341;4343375;830771;27486;418027.0;346283.0;2.0;71742.0;3169;48869173;0;1069977;1069977;0;240182;300
201;Agosto_2022;Bahía de Cádiz;185382;180248;169181;123200;1643.987;7662;1435;0;201202;23046;64339;2069;17974.0;2111.75;13521.25;2341.0;122;2771451;22;41044;3323;37721;1644;819
202;Agosto_2022;Baleares;141911;30518;1240334;34917;176.393;9040;208;0;878;0;1237058;58554;9142.0;0.0;9142.0;0.0;5697;31488643;83;1646383;1353944;292439;214553;3267
203;Agosto_2022;Barcelona;1004330;378600;4426726;3583087;221.207;170963;145071;0;2322164;1905093;889488;33585;335260.0;155710.0;16693.0;162857.0;807;32854655;74;724147;397960;326187;123840;34906
204;Agosto_2022;Bilbao;1507205;344786;703376;432506;0.0;11061;5862;0;15830;630;90416;3435;39895.5;84.5;4344.5;35466.5;240;4948839;9;35780;17809;17971;5862;3923
205;Agosto_2022;Cartagena;2261952;547564;94109;60246;64.71000000000001;14818;812;0;121240;244;0;0;5768.75;122.0;1266.75;4380.0;158;3449958;6;6440;0;6440;0;0
206;Agosto_2022;Castellón;897667;924684;137254;125935;303.156;3792;0;0;3344;3324;25091;1;10852.5;193.0;511.0;10148.5;135;2027807;0;0;0;0;0;39
207;Agosto_2022;Ceuta;72838;800;51325;5764;0.0;60505;59616;0;0;0;51325;2651;466.0;0.0;455.0;11.0;1054;6652675;0;340986;340986;0;80559;96
208;Agosto_2022;Ferrol-San Cibrao;268618;544330;100647;42725;31.103;943;353;0;143308;0;4884;36;3630.0;0.0;1568.5;2061.5;94;1238133;3;1108;0;1108;0;1
209;Agosto_2022;Gijón;78033;1581070;81648;43649;428.66;0;0;0;311208;116;0;0;3642.0;12.0;853.0;2777.0;104;1954683;3;5212;0;5212;0;0
210;Agosto_2022;Huelva;2297474;350387;110313;51470;10.764;11148;9490;0;235408;0;53366;2349;7247.25;0.0;6050.0;1197.25;182;3543907;0;8521;8521;0;4088;1157
211;Agosto_2022;Las Palmas;810943;29425;1480964;1054566;267.2209999999999;192245;179682;0;1095143;688601;425642;30253;97106.0;48408.0;43050.0;5648.0;1087;19850906;5;251886;232670;19216;89629;22973
212;Agosto_2022;Málaga;6657;32355;121738;85323;14.746;4507;1715;0;57394;57394;39833;2493;13144.0;10636.0;717.0;1791.0;102;3123480;12;95537;69284;26253;15008;2393
213;Agosto_2022;Marín y Ría de Pontevedra;0;173431;64740;52542;125.921;2361;1024;0;8;8;0;0;5043.0;2.0;818.0;4223.0;39;211732;0;0;0;0;0;2
214;Agosto_2022;Melilla;4889;0;47132;3142;0.0;44;0;0;0;0;47132;3073;439.0;0.0;429.0;10.0;122;2637619;0;153599;153599;0;33741;175
215;Agosto_2022;Motril;134286;38921;17514;0;94.46000000000001;2163;1283;0;6549;0;2496;124;0.0;0.0;0.0;0.0;76;1241377;1;44673;44064;609;10200;7
216;Agosto_2022;Pasaia;0;56195;153752;0;1168.236;1391;405;0;768;0;28503;244;0.0;0.0;0.0;0.0;59;442529;1;110;0;110;0;10543
217;Agosto_2022;Santa Cruz de Tenerife;323612;14078;654187;309540;225.235;53403;44407;190;57693;54547;356863;26434;39945.0;4469.0;31813.0;3663.0;1472;15560678;6;634250;618890;15360;204509;6286
218;Agosto_2022;Santander;31046;255851;189506;20820;258.749;2784;1564;0;14104;0;159108;3858;1738.75;0.0;0.0;1738.75;127;2726111;3;42250;38680;3570;12889;20172
219;Agosto_2022;Sevilla;36968;90297;123540;83222;0.0;2756;1121;0;0;0;12329;652;12337.25;0.0;12276.25;61.0;63;348610;4;785;0;785;0;319
220;Agosto_2022;Tarragona;1520509;466382;159104;40895;346.0010000000001;10625;5188;7346;125517;987;42390;1222;5459.25;442.0;619.75;4397.5;180;3344772;2;6342;40;6302;0;11831
221;Agosto_2022;Valencia;637961;237271;5970493;4868171;43.83900000000001;34871;28443;0;2482258;2435820;1002368;37184;452793.0;197308.0;17745.0;237740.0;665;26293934;23;233425;132085;101340;39016;36030
222;Agosto_2022;Vigo;0;26957;283322;212635;3402.836;9967;5299;0;16049;10914;46438;206;18451.0;933.0;1546.0;15972.0;115;2561280;7;18751;0;18751;0;25694
223;Agosto_2022;Vilagarcía;17633;57543;48982;22495;0.0;862;184;0;2083;0;0;0;2770.5;0.0;2582.5;188.0;32;245675;0;0;0;0;0;21
224;Septiembre_2022;A Coruña;635859;729350;89717;0;3286.486;8236;2977;0;387028;0;0;0;0.0;0.0;0.0;0.0;110;3123947;21;36524;0;36524;0;0
225;Septiembre_2022;Alicante;2002;139028;123325;108274;0.0;1713;187;0;110;110;4848;200;17400.25;8.0;15491.25;1901.0;59;1101460;6;27524;11926;15598;3122;191
226;Septiembre_2022;Almería;9822;189290;103144;14888;254.999;8106;4399;0;124;124;50227;2868;1178.5;62.0;320.0;796.5;165;2698484;0;77931;77931;0;18223;97
227;Septiembre_2022;Avilés;48276;159050;60271;0;755.525;4315;949;0;0;0;1;0;0.0;0.0;0.0;0.0;54;454230;0;0;0;0;0;0
228;Septiembre_2022;Bahía de Algeciras;1795480;192043;5888177;4827024;116.97;360331;345405;361219;5171824;4276336;1056973;32386;407662.0;337805.0;76.0;69781.0;2686;44730962;0;443422;443422;0;97641;194
229;Septiembre_2022;Bahía de Cádiz;141489;148727;163513;114555;1023.814;15219;2924;0;145332;19928;66519;2170;16102.25;1758.25;13328.0;1016.0;128;3321589;28;47682;2205;45477;1198;804
230;Septiembre_2022;Baleares;154086;23745;1166806;30645;189.04;10315;208;0;1078;2;1152237;54197;8081.0;2.0;8079.0;0.0;5343;28552295;88;1102425;845261;257164;128133;5610
231;Septiembre_2022;Barcelona;875928;296376;4027726;3003370;256.119;157388;134502;0;1677474;1421112;1065206;34853;288514.5;116520.5;18137.0;153857.0;771;33234242;91;482351;152317;330034;51496;55534
232;Septiembre_2022;Bilbao;1582782;316903;658228;407663;0.0;11107;5887;0;7771;5480;88139;3343;37875.75;430.5;4272.25;33173.0;238;4781712;13;30552;13344;17208;6448;17790
233;Septiembre_2022;Cartagena;2019662;725420;100671;51672;41.197;6970;1589;0;506;506;0;0;5238.75;253.0;1448.5;3537.25;160;4009822;13;18543;0;18543;0;0
234;Septiembre_2022;Castellón;744873;735620;100255;95902;232.718;2418;0;0;1040;925;19904;2;7601.0;75.0;579.0;6947.0;121;1849332;0;0;0;0;0;47
235;Septiembre_2022;Ceuta;30677;0;58665;5519;0.0;57413;56118;0;0;0;58398;3054;434.0;0.0;426.0;8.0;965;6482837;0;177329;177329;0;43193;73
236;Septiembre_2022;Ferrol-San Cibrao;355382;531274;87613;36699;21.651;773;475;0;72707;0;3612;18;2899.5;0.0;1249.75;1649.75;94;1658998;2;5850;0;5850;0;1
237;Septiembre_2022;Gijón;48793;1404435;89887;50068;532.7479999999999;0;0;0;341870;0;0;0;3534.0;0.0;736.0;2798.0;109;1679476;4;1914;0;1914;0;0
238;Septiembre_2022;Huelva;1936075;432016;95407;43876;5.956;17723;14963;0;138771;90;39154;2174;6606.5;22.0;5642.25;942.25;179;3329432;6;7275;6618;657;3710;588
239;Septiembre_2022;Las Palmas;557997;31311;1529344;1111085;172.941;221179;208855;0;1026307;759120;402622;28729;95895.0;47339.0;42625.0;5931.0;1056;20916419;9;185128;158737;26391;67212;47501
240;Septiembre_2022;Málaga;9629;134332;188765;153008;11.975;5805;2831;0;125454;125454;39400;2264;13613.0;11100.5;1006.5;1506.0;120;3606781;20;61303;30402;30901;6171;4250
241;Septiembre_2022;Marín y Ría de Pontevedra;0;76590;69231;46436;350.292;3932;2271;0;112;112;0;0;4351.5;56.0;742.0;3553.5;33;249351;0;0;0;0;0;0
242;Septiembre_2022;Melilla;6732;6608;38263;3704;0.0;1286;0;0;0;0;38263;2479;492.0;0.0;487.0;5.0;108;2470883;2;64703;62601;2102;13655;203
243;Septiembre_2022;Motril;133804;37570;5110;0;90.12599999999999;1690;1123;0;3007;0;2263;120;0.0;0.0;0.0;0.0;64;991534;5;14566;12150;2416;3007;2
244;Septiembre_2022;Pasaia;0;110335;187549;0;1424.323;1771;525;0;0;0;55123;283;0.0;0.0;0.0;0.0;72;646577;2;299;0;299;0;21757
245;Septiembre_2022;Santa Cruz de Tenerife;349990;48734;646181;323126;283.391;57354;53770;134;49577;47110;343852;25671;41396.0;4880.0;32698.0;3818.0;1377;15636052;6;457509;439049;18460;152330;5039
246;Septiembre_2022;Santander;7000;326027;222111;25736;230.96;4747;1498;0;2014;0;185488;4574;2200.75;0.0;0.0;2200.75;129;2757493;5;34476;31274;3202;14935;37503
247;Septiembre_2022;Sevilla;10496;158635;147992;85090;0.0;3726;1303;0;0;0;13920;755;11694.25;0.0;11600.25;94.0;81;499222;10;2932;0;2932;0;342
248;Septiembre_2022;Tarragona;1351235;733884;137791;31387;255.708;8700;4389;0;111804;1393;31068;674;4476.75;549.0;1299.5;2628.25;191;4311268;5;13931;25;13906;0;11873
249;Septiembre_2022;Valencia;500040;152325;5513357;4330601;101.213;43623;37282;0;2434195;2404624;1078298;39652;403843.0;192018.0;14668.0;197157.0;648;26066352;33;164410;65662;98748;19477;44290
250;Septiembre_2022;Vigo;701;16065;341153;198898;3155.958;9734;3877;0;32628;17965;94138;947;16716.0;1259.0;1095.0;14362.0;140;3975704;16;32061;0;32061;0;46565
251;Septiembre_2022;Vilagarcía;5929;24915;57464;20178;0.0;287;53;0;0;0;0;0;2436.5;0.0;2371.5;65.0;27;215420;2;621;0;621;0;6
252;Octubre_2022;A Coruña;750137;572948;61928;14;4116.667;4465;2616;0;159949;0;0;0;2.0;0.0;0.0;2.0;118;3605708;24;46822;0;46822;0;0
253;Octubre_2022;Alicante;7;126422;125217;120329;0.0;2760;189;0;0;0;253;0;20006.75;0.0;17449.0;2557.75;64;1285212;10;32641;16188;16453;4518;228
254;Octubre_2022;Almería;16631;372818;98523;19422;263.572;7107;3660;0;8;8;50567;3008;1180.5;4.0;164.0;1012.5;135;2546546;3;29919;27559;2360;8511;146
255;Octubre_2022;Avilés;46839;188955;61969;0;728.796;4238;1259;0;0;0;0;0;0.0;0.0;0.0;0.0;61;393028;0;0;0;0;0;0
256;Octubre_2022;Bahía de Algeciras;2434489;27828;6350700;5097325;137.34;314508;299716;306152;5633242;4535384;1237120;39041;424520.0;347995.0;4.0;76521.0;2373;41381050;0;294705;294705;0;61746;232
257;Octubre_2022;Bahía de Cádiz;124336;204653;171449;122736;1018.072;7922;1276;0;144924;23231;67861;2082;17710.25;2760.75;13419.0;1530.5;149;4393220;47;68395;1581;66814;960;797
258;Octubre_2022;Baleares;162312;28457;1089153;26861;185.719;12893;171;0;1273;3;1073333;50399;7159.0;2.0;7157.0;0.0;4128;27522559;130;818857;532079;286778;96866;12513
259;Octubre_2022;Barcelona;1081988;398438;3879036;2925871;248.466;141916;116931;0;1751477;1426679;972917;34234;273587.0;114627.5;16446.0;142513.5;770;34314580;120;464069;92657;371412;30439;62545
260;Octubre_2022;Bilbao;1933887;302893;744999;557355;0.0;11060;5862;694;9469;9465;97460;3551;43041.5;714.75;3804.5;38522.25;234;5142007;12;28255;11014;17241;5395;21224
261;Octubre_2022;Cartagena;2171461;701853;68488;45485;35.679;18257;1158;0;11;11;0;0;3254.25;5.0;857.5;2391.75;186;4809094;31;26410;0;26410;0;0
262;Octubre_2022;Castellón;989077;527458;88968;80156;202.89;2499;0;0;689;689;14462;23;5153.0;68.0;351.0;4734.0;119;1679864;0;0;0;0;0;2
263;Octubre_2022;Ceuta;93536;0;47330;5978;5.805;65113;63824;0;0;0;46875;2711;481.0;0.0;471.0;10.0;899;6213949;2;131559;131392;167;29963;381
264;Octubre_2022;Ferrol-San Cibrao;379158;416694;94445;58933;13.967;1373;1081;0;26943;24686;1482;13;5016.0;1998.0;1327.5;1690.5;86;1523858;2;2331;0;2331;0;410
265;Octubre_2022;Gijón;150388;1539276;113410;52020;310.5940000000001;4662;4662;0;630507;598;0;0;3666.0;276.0;675.0;2715.0;122;2173834;7;9390;0;9390;0;0
266;Octubre_2022;Huelva;1958125;749896;104008;51229;0.0;16472;14839;0;226436;297;45853;2486;7114.75;36.0;6171.75;907.0;189;3904841;1;6558;6414;144;3962;824
267;Octubre_2022;Las Palmas;631559;18936;1416091;1001301;169.597;211006;197368;0;876354;621964;406664;29208;93038.0;40504.0;45970.0;6564.0;1017;21568878;48;219481;127279;92202;55705;29325
268;Octubre_2022;Málaga;8587;114371;57874;18669;25.563;9420;2508;0;6350;1094;42891;2245;2312.5;513.0;997.5;802.0;141;4914186;51;84930;18557;66373;3630;8517
269;Octubre_2022;Marín y Ría de Pontevedra;0;118642;78354;57833;628.168;2410;1251;0;0;0;0;0;5124.75;0.0;564.0;4560.75;27;207429;0;0;0;0;0;1
270;Octubre_2022;Melilla;4526;0;35816;3328;0.0;50;0;0;0;0;35816;2373;470.0;0.0;466.0;4.0;105;2503426;1;33297;32327;970;7253;973
271;Octubre_2022;Motril;99723;42391;13508;0;78.495;1096;590;0;9112;0;1952;116;0.0;0.0;0.0;0.0;60;861031;4;4759;3800;959;1302;20
272;Octubre_2022;Pasaia;0;61879;208806;0;1333.852;2846;1247;0;0;0;57856;330;0.0;0.0;0.0;0.0;70;632233;1;533;0;533;0;23323
273;Octubre_2022;Santa Cruz de Tenerife;331017;41907;628672;317949;194.382;51583;40669;150;56473;54072;330874;24201;44363.0;8920.0;31204.0;4239.0;1370;16718224;42;486556;424886;61670;143137;6036
274;Octubre_2022;Santander;12009;405020;246044;31458;271.685;3849;1321;0;7348;0;219737;5440;2702.0;0.0;0.0;2702.0;135;2998948;4;30261;24391;5870;11722;32930
275;Octubre_2022;Sevilla;25306;159119;130680;89462;0.0;2606;1413;0;0;0;14723;795;12243.75;0.0;12106.75;137.0;72;423532;8;1587;0;1587;0;454
276;Octubre_2022;Tarragona;662337;1194351;148762;39047;271.004;13409;5126;125198;326569;195;44339;949;4365.25;16.0;628.25;3721.0;185;4477424;14;22884;59;22825;0;13149
277;Octubre_2022;Valencia;527454;257972;5573809;4327025;234.291;40152;34352;0;2356762;2305682;1110913;39769;393958.0;192030.0;14748.0;187180.0;676;28168434;55;149207;46902;102305;13993;62295
278;Octubre_2022;Vigo;7369;29330;395915;237100;2832.114;12610;7427;0;27118;13657;108693;975;19347.0;1049.0;1722.0;16576.0;166;3966035;12;29945;0;29945;0;56187
279;Octubre_2022;Vilagarcía;47338;42231;68041;25275;0.0;789;185;0;302;302;0;0;2865.75;20.0;2699.5;146.25;32;321575;1;1072;0;1072;0;5
280;Noviembre_2022;A Coruña;658216;697064;45428;0;3022.825;4520;2655;0;415776;0;0;0;0.0;0.0;0.0;0.0;86;2108524;9;14109;0;14109;0;0
281;Noviembre_2022;Alicante;11406;157298;111654;98959;0.0;2231;164;0;8;8;143;0;15641.75;4.0;13574.75;2063.0;63;1235526;8;23584;9332;14252;2742;109
282;Noviembre_2022;Almería;7105;206129;99006;21639;173.977;5030;2501;0;0;0;63022;3360;1211.0;0.0;230.0;981.0;125;1926214;2;26961;24944;2017;7002;148
283;Noviembre_2022;Avilés;33974;189307;81732;0;540.763;3737;1429;0;0;0;169;0;0.0;0.0;0.0;0.0;55;448339;0;0;0;0;0;0
284;Noviembre_2022;Bahía de Algeciras;1784604;7555;5731923;4481969;179.9;322304;307987;278866;4989964;3924259;1244205;40497;384722.0;310281.0;8.0;74433.0;2318;40385333;0;248891;248891;0;49991;260
285;Noviembre_2022;Bahía de Cádiz;42234;249660;162250;118422;1350.678;15876;1709;0;64497;21897;61685;1921;16541.5;2143.25;12774.75;1623.5;136;4077491;42;55502;1555;53947;987;966
286;Noviembre_2022;Baleares;98646;25606;1009718;25403;136.419;4407;107;0;788;0;1005838;47410;7012.0;0.0;7012.0;0.0;2877;19534562;33;342674;272082;70592;61014;13795
287;Noviembre_2022;Barcelona;1429878;417454;3370939;2441873;164.782;136351;112446;0;1845013;1178568;962450;33245;229580.5;93728.5;15256.5;120595.5;714;28995180;72;247702;66384;181318;21068;64615
288;Noviembre_2022;Bilbao;1496971;344719;606037;383409;0.0;9216;4885;0;5062;5062;81357;3066;36028.25;268.0;3887.25;31873.0;193;3490882;1;5300;3512;1788;1469;8194
289;Noviembre_2022;Cartagena;2456837;865540;48999;38738;30.667;42347;29607;0;0;0;0;0;3016.5;0.0;773.25;2243.25;165;5190396;25;26436;0;26436;0;5
290;Noviembre_2022;Castellón;717437;598350;97932;92095;158.146;1734;0;0;228;228;12982;8;5607.0;54.0;282.0;5271.0;110;1624564;0;0;0;0;0;2
291;Noviembre_2022;Ceuta;26205;1400;45280;5681;3.4;48659;47125;0;0;0;44890;2889;462.0;0.0;450.0;12.0;808;5607189;0;114869;114869;0;26151;132
292;Noviembre_2022;Ferrol-San Cibrao;625545;499573;96231;53385;19.5;1538;806;29;53063;24686;2627;8;5700.0;1998.0;1060.75;2641.25;98;1691972;1;79;0;79;0;410
293;Noviembre_2022;Gijón;21894;922348;88142;48035;337.863;0;0;0;273105;2814;0;0;3830.0;813.0;434.0;2583.0;79;1254441;0;0;0;0;0;0
294;Noviembre_2022;Huelva;2183046;571093;104699;46199;25.956;15347;13553;5974;135016;0;57003;2910;6559.5;0.0;5624.0;935.5;172;3877876;0;5257;5257;0;3114;1500
295;Noviembre_2022;Las Palmas;502135;42825;1426981;1005370;308.9520000000001;208035;183477;0;869702;637145;425990;30656;92779.0;42426.0;44775.0;5578.0;1101;26783782;124;315380;107309;208071;47866;20524
